customer_id,first_name,last_name,gender,age,order_id,payment_order_id,quatity,online_retail_seller_x,payment_amount,product_id,quantity,store_id,product_name,online_retail_seller_y,category
437cdfe1ed2,Lauren,Cooke,Male,39.0,20ca97f4b21,68879057.0,1.0,Betsy,192.0,68348e9d135,1.0,4a650fb9b7c,Platinum Cotton Silk Blend Solid Blouse Material,Amazon,Toys & Games | Games & Accessories | Board Games
48ee43fd685,Angelica,Ortega,Female,44.0,9b3bb941135,68879064.0,1.0,Amazon,183.0,ea49773c281,1.0,0f56fd8cbfd,Voylla Yellow Gold Plated Fabric Necklace,Betsy,Toys & Games | Baby & Toddler Toys | Balls
7618672f72a,Gregory,Key,Female,55.0,1b0bd16a458,68879257.0,1.0,Amazon,273.0,f8cd9a619ed,1.0,1c21538ab82,Shubh Aluminium Mirror Finish Kadhai 3.2 L,Betsy,Home & Kitchen | Kitchen & Dining | Storage & Organization | Travel & To-Go Food Containers | Lunch Bags
673857f7ca7,Fred,Gaines,Male,31.0,3c5e213dc77,68879285.0,1.0,Betsy,194.0,075991eeade,1.0,9c3f05d1d6a,Allure Auto CM 738 Car Mat HM Ambassador 2.0D,Betsy,Toys & Games | Dress Up & Pretend Play | Hats
c6c01d08f14,Marvin,Leonard,Male,60.0,391f78d3cf9,68879288.0,1.0,Betsy,151.0,b7c72732c40,1.0,c4f1b5b14d4,Volaliva Metal Choker,Betsy,Toys & Games | Dress Up & Pretend Play | Costumes
c9efe8a37d3,Drew,Perry,Female,26.0,50eb874b331,68879289.0,1.0,Amazon,267.0,f370c437896,1.0,b6a4133b41b,Suruchi Kadhai 1 L,Amazon,Toys & Games | Hobbies | Trains & Accessories | Accessories | Bridges & Tunnels | Bridges
6afdcff05a7,Leon,Schaefer,Female,37.0,6c17ca1dafc,68879340.0,1.0,Amazon,219.0,370cb68e64a,1.0,b6beb74ab2b,"Voylla Metal, Alloy Necklace",Betsy,Toys & Games | Hobbies | Remote & App Controlled Vehicles & Parts | Remote & App Controlled Vehicles | Quadcopters & Multirotors
f3c4ce58d2e,Tanya,Vincent,Female,32.0,73f3f551ce1,68879343.0,1.0,Amazon,229.0,8c4ad515daa,1.0,ac5b9dab84a,Supreme Cookwares Kadhai 1.5 L,Amazon,Sports & Outdoors | Outdoor Recreation | Cycling | Kids' Bikes & Accessories | Kids' Bikes
33c5b244651,Kayla,Calderon,Male,21.0,70af558eef7,68879381.0,1.0,Betsy,281.0,cba4586b91f,1.0,41a8da71ce4,Style Buy Style Women Heels,Betsy,Toys & Games | Building Toys
c4f28aa6be8,Edward,Phelps,Female,40.0,4419c788fc5,68879411.0,1.0,Amazon,256.0,437db0882b1,1.0,5cea6b010ab,Flat n Heels Women Heels,Betsy,Toys & Games | Arts & Crafts | Stickers
2553c722a71,Darryl,Benton,Male,40.0,ee44f8a531a,68879437.0,1.0,Betsy,127.0,5fb6542e14a,1.0,9c68a7d4b15,Funku Fashion Women Heels,Betsy,Toys & Games | Learning & Education | Counting & Math Toys
af500950336,Maureen,Perez,Male,31.0,d1c0581aa09,68879461.0,1.0,Betsy,233.0,1a278f95327,1.0,b4dec959fc6,Katalogue Women Heels,Amazon,Toys & Games | Games & Accessories
203e080994f,Theresa,Pugh,Male,36.0,39044bb781d,68879489.0,1.0,Betsy,243.0,d6461586e13,1.0,151f6ec77df,Ocean OPG/PTYDC-15 Dial Caliper,Amazon,"Clothing, Shoes & Jewelry | Costumes & Accessories | Kids & Baby | Girls | Costumes"
676d3f66560,Rebecca,Cunningham,Female,45.0,343cbddd13b,68879535.0,1.0,Amazon,246.0,339e532f325,1.0,ea8b390cf07,Adorn Women Heels,Amazon,"Toys & Games | Collectible Toys | Statues, Bobbleheads & Busts | Bobbleheads"
b3a2eac1025,Megan,Buchanan,Female,52.0,d189de46224,68879543.0,1.0,Amazon,227.0,335f77b39c3,1.0,6a7d00453d8,Desire PT-378 Analog Watch  - For Women,Amazon,Toys & Games | Building Toys | Building Sets
596865da44c,Lance,Dean,Male,37.0,1e0c3ea9e0b,68879546.0,1.0,Betsy,128.0,d5a376e0b84,1.0,74361493884,craftland Solid Tie,Amazon,Toys & Games | Puzzles | Floor Puzzles
f26b4e22de1,Jonathan,Bolton,Female,40.0,5787d59fd6c,68879586.0,1.0,Amazon,253.0,99faa5f491e,1.0,9922c294bae,Katalogue Women Heels,Betsy,Toys & Games | Hobbies | Remote & App Controlled Vehicles & Parts | Remote & App Controlled Vehicles | Cars
75b5f6d16e9,Vernon,Swanson,Male,55.0,211aac94d05,68879602.0,1.0,Betsy,263.0,6694612664c,1.0,0f1f3a3288c,"Sitaram SRE209 Digital Watch  - For Boys, Men, Girls, Women, Couple",Amazon,Toys & Games | Arts & Crafts | Stickers
ab1aca4a379,Tina,Durham,Male,41.0,505cb2d71d7,68879631.0,1.0,Betsy,172.0,fe4de0abd80,1.0,9966142d561,Katalogue Women Heels,Amazon,Toys & Games | Stuffed Animals & Plush Toys | Plush Pillows
d8dd4375c61,Bruce,Bush,Female,43.0,c43bad76d87,68879746.0,6.0,Amazon,1204.0,b01bbf9721d,1.0,5cc9ec61c68,Services Junction Beautiful Black and Purple color Diamond Ganesh idol For Gift Showpiece  -  5 cm,Betsy,Toys & Games | Dolls & Accessories | Dolls
d8dd4375c61,Bruce,Bush,Female,43.0,c43bad76d87,68879746.0,6.0,Amazon,1204.0,383acacf3b6,3.0,5cc9ec61c68,Adorn Women Heels,Amazon,Toys & Games | Arts & Crafts | Drawing & Painting Supplies
54307e1fc3b,Mariah,Hayes,Female,28.0,a087cc01906,68879748.0,1.0,Amazon,177.0,ba2276d951f,1.0,1b2245e4d01,Kanvas Women Heels,Betsy,Toys & Games | Sports & Outdoor Play | Pools & Water Toys
00d1352c462,Elijah,Conrad,Female,57.0,536d0904060,68879759.0,1.0,Amazon,139.0,c86fc34b4a8,1.0,f9023523100,Services Junction Silver plated Shreenathji Idol For Car & Office Showpiece  -  9 cm,Betsy,Home & Kitchen | Home D??cor | Kids' Room D??cor | Accents | Drawer Handles & Pulls
d12d82d03ee,Timothy,Green,Female,37.0,f028cda65a5,68879777.0,1.0,Amazon,225.0,57a3bbbb1cb,1.0,5f75ec7afe9,Katalogue Women Heels,Betsy,Home & Kitchen | Bedding | Kids' Bedding | Quilts & Sets | Quilt Sets
69deb121499,Jackie,Hopkins,Male,45.0,15334a220d0,68879863.0,10.0,Betsy,2045.0,f27a38dec56,1.0,50a217b4d58,"DICE NMB-B148-4293 Numbers Analog Watch  - For Men, Boys",Betsy,Toys & Games | Hobbies | Remote & App Controlled Vehicles & Parts | Remote & App Controlled Vehicle Parts | Wheels & Tires | Wheels
69deb121499,Jackie,Hopkins,Male,45.0,15334a220d0,68879863.0,10.0,Betsy,2045.0,447e1f582f3,2.0,06f8a813c3e,"Italian Fashion wt277 Analog Watch  - For Girls, Women",Amazon,Toys & Games | Stuffed Animals & Plush Toys | Stuffed Animals & Teddy Bears
69deb121499,Jackie,Hopkins,Male,45.0,15334a220d0,68879863.0,10.0,Betsy,2045.0,48b55ab4e31,3.0,50a217b4d58,Babeezworld Baby Boy's Romper,Betsy,Toys & Games | Party Supplies | Balloons
69deb121499,Jackie,Hopkins,Male,45.0,15334a220d0,68879863.0,10.0,Betsy,2045.0,9916e1ed907,4.0,50a217b4d58,ZAIRE Casual 3/4 Sleeve Polka Print Women's Top,Betsy,Toys & Games | Building Toys | Building Sets
736ddd15fd6,Becky,Andrews,Male,41.0,71662829d5e,68879966.0,1.0,Betsy,166.0,c9d202c9fb8,1.0,37f4ebf1c80,Pittsburgh Polo Club PBPC-505-GRN Analog Watch  - For Men,Amazon,Toys & Games | Sports & Outdoor Play | Pools & Water Toys | Pool Rafts & Inflatable Ride-ons
6af46643d68,Stanley,Zavala,Female,39.0,38b198cf900,68880031.0,1.0,Amazon,142.0,d441b5a4244,1.0,b4dec959fc6,Autoplus AH6 Helmet Lock,Amazon,Toys & Games | Play Vehicles | Vehicle Playsets
07f6a97750b,Garrett,Cummings,Female,25.0,3dcc37f135d,68880032.0,1.0,Amazon,150.0,3e113415d5a,1.0,9f6436929c0,"palito PLO 169 Analog Watch  - For Girls, Women",Betsy,Sports & Outdoors | Sports & Fitness | Leisure Sports & Game Room | Trampolines & Accessories | Parts & Accessories | Mats
6ab3716b71a,Debbie,Sampson,Male,29.0,6aea3e70983,68880092.0,1.0,Betsy,273.0,f026ee302d4,1.0,5cea6b010ab,Katalogue Women Heels,Betsy,Toys & Games | Games & Accessories | Board Games
957915853f9,Carol,Yang,Male,41.0,f3790bb3347,68880428.0,1.0,Betsy,262.0,8dd336b2634,1.0,81f67ced679,XEBAC Xebac Anti Radiation Chip For XOLO Q3000 Anti-Radiation Sticker,Amazon,Toys & Games | Sports & Outdoor Play | Playhouses
dc1720a962f,Melody,Freeman,Male,37.0,7f931e98d01,68880429.0,1.0,Betsy,136.0,8f502ea0775,1.0,378d1c939f5,Satovira Party Sleeveless Solid Women's Top,Amazon,"Toys & Games | Tricycles, Scooters & Wagons | Ride-On Toys & Accessories"
9d59bd3fd64,Mary,Andrews,Male,37.0,347b7a3ce2a,68880431.0,1.0,Betsy,266.0,0443e5a038b,1.0,21127c341d4,Omen Om-5060 Analog Watch  - For Girls,Betsy,Toys & Games | Arts & Crafts
b48e65f096f,Jeremiah,Torres,Male,57.0,182016bba59,68880476.0,1.0,Betsy,168.0,139893b14d2,1.0,2b9d1733cb1,Wajbee Casual 3/4 Sleeve Solid Women's Top,Betsy,Toys & Games | Baby & Toddler Toys | Activity Play Centers
17e4cae8369,Mathew,Cuevas,Male,35.0,7fc278605b0,68880553.0,1.0,Betsy,176.0,8eeaffa44e8,1.0,210fb6176ce,Babeezworld Baby Boy's Romper,Amazon,"Clothing, Shoes & Jewelry | Costumes & Accessories | Women | Costumes & Cosplay Apparel | Costumes"
49986f3a6ad,Logan,Chambers,Male,28.0,cec41cd2cfd,68880605.0,1.0,Betsy,134.0,8a80b90bc20,1.0,1e818569f13,Carlos CR-7026458 Analog Watch  - For Girls,Betsy,Toys & Games | Arts & Crafts | Craft Kits
6070ae1c11d,Brian,Blackwell,Male,41.0,cb8f3e7568c,68880632.0,1.0,Betsy,225.0,d52d5b0501f,1.0,589df8eef2b,Satovira Party Sleeveless Solid Women's Top,Amazon,Toys & Games | Learning & Education
3aa24b14119,Greg,Carpenter,Female,32.0,e667eb67bcc,68880633.0,1.0,Amazon,159.0,9fadb858b80,1.0,91915cb4267,Style Buy Style Women Heels,Betsy,"Clothing, Shoes & Jewelry | Costumes & Accessories | Kids & Baby | Boys | Costumes"
e683c8f2e65,Kaitlin,Gamble,Male,45.0,b4824fef268,68880784.0,1.0,Betsy,171.0,83ae1c0649d,1.0,d80c1a5f5a8,Style Buy Style Women Heels,Betsy,Beauty & Personal Care | Tools & Accessories | Makeup Brushes & Tools | Eye | False Eyelashes & Adhesives
8e6e911fb24,Katrina,Burke,Female,53.0,0a0c0c44746,68880815.0,1.0,Amazon,235.0,c9ad13a0301,1.0,8f5a4f4f1d9,ANASAZI Casual Full Sleeve Striped Women's Top,Amazon,"Office Products | Office & School Supplies | Labels, Indexes & Stamps | Identification Badges & Supplies | Badge Lanyards"
2ebe6a27365,Gene,Byrd,Male,41.0,932248b2529,68880980.0,1.0,Betsy,228.0,28df54bbcd4,1.0,25668e1011f,Satovira Party Short Sleeve Solid Women's Top,Amazon,Toys & Games | Dolls & Accessories
be3c6db005d,Bryan,Martinez,Male,29.0,a57c92999a0,68881041.0,1.0,Betsy,179.0,5596240cbc3,1.0,b99c265a120,"Katalogue Women, Girls Heels",Amazon,Toys & Games | Sports & Outdoor Play | Pools & Water Toys
bb6e971ce85,Alex,Rivas,Female,35.0,498663ce653,68881126.0,1.0,Amazon,137.0,7012c1c5c7c,1.0,dd35fbe7ae8,"Italian Fashion wt262 Analog Watch  - For Girls, Women",Betsy,Toys & Games | Play Vehicles | Toy Vehicles
87c6f4d2aaf,Morgan,Ortiz,Female,30.0,3571ba53a33,68881133.0,1.0,Amazon,214.0,a935a5ad1cb,1.0,d076585f0da,"Italian Fashion wt272 Analog Watch  - For Girls, Women",Betsy,Home & Kitchen | Furniture | Kids' Furniture
edb1cf51507,Christopher,Shaffer,Female,31.0,4d1a8a13db5,68881197.0,1.0,Amazon,257.0,36a078d695f,1.0,17792ff9769,ANASAZI Casual Full Sleeve Printed Women's Top,Amazon,"Clothing, Shoes & Jewelry | Costumes & Accessories | Kids & Baby | Girls | Costumes"
151802939fa,Alexandra,Blackwell,Female,50.0,ab83576cd24,68881200.0,1.0,Amazon,234.0,a566756dc10,1.0,795a43b4617,"Texus TXMW93 Black Analog Watch  - For Men, Boys",Amazon,Toys & Games | Building Toys
2657ee7140c,Sherry,Castro,Female,39.0,9fe30b5c588,68881202.0,1.0,Amazon,239.0,00f1d44b24e,1.0,8a1ebf7dcc8,Services Junction Gold Plated Sitting Ganesh Idol for puja Showpiece  -  5 cm,Betsy,Toys & Games | Puzzles | Jigsaw Puzzles
acad007be44,Stuart,Hutchinson,Male,34.0,d2baf767b41,68881472.0,1.0,Betsy,141.0,b3f1e18becc,1.0,2b9d1733cb1,Adino ADF04 Analog Watch  - For Girls,Betsy,Toys & Games | Novelty & Gag Toys
58365fd8246,Katie,Wong,Male,34.0,53ad73b51bc,68881477.0,1.0,Betsy,175.0,75274617751,1.0,331670a799c,AutoGarh LedStrobeLightWhite-F575L Motorbike LED Bulb,Betsy,Toys & Games | Baby & Toddler Toys
be5a6f86ff3,Marissa,Holt,Male,56.0,87fdcc93fd7,68881549.0,1.0,Betsy,262.0,3688f96d982,1.0,e561e9bebb6,Babeezworld Baby Boy's Romper,Betsy,Toys & Games | Party Supplies | Party Favors
7e1d90db634,Leslie,Chandler,Male,37.0,ffa5af438c7,68881637.0,1.0,Betsy,149.0,033a440e529,1.0,68c62648246,ESIDON AKADA06 Analog Watch  - For Women,Betsy,Home & Kitchen | Event & Party Supplies | Decorations | Streamers
92591143f07,Leroy,Montes,Male,39.0,ebb948f4f72,68881684.0,1.0,Betsy,166.0,e11bd3d3c11,1.0,df75abd658b,Griiham Organic Cotton Sofa Cover,Betsy,Toys & Games | Puzzles | Jigsaw Puzzles
7b9b46e5d93,Jeff,Clarke,Female,34.0,f7493595e09,68881874.0,1.0,Amazon,205.0,9716ab7b03d,1.0,d589889f2c7,ESIDON AKADA04 Analog Watch  - For Women,Amazon,"Clothing, Shoes & Jewelry | Costumes & Accessories | Men | Costumes & Cosplay Apparel | Costumes"
fa6d21cff49,Eddie,Newman,Female,34.0,98806d986a3,68881898.0,1.0,Amazon,233.0,0aa162da0f9,1.0,34108cc3ab7,Adorn Women Heels,Betsy,"Baby Products | Activity & Entertainment | Bouncers, Jumpers & Swings | Bouncers"
990e1df46aa,Rose,Roth,Male,36.0,570921b0fb7,68881994.0,1.0,Betsy,207.0,31984966b52,1.0,cc44a7e94c0,Unique Collections Jacquard Sofa Cover,Amazon,Toys & Games | Arts & Crafts | Stickers
af02b228c3e,Annette,Burns,Male,36.0,e2a5bf5ca93,68882174.0,1.0,Betsy,307.0,1af5f73e403,1.0,cc44a7e94c0,ZAIRE Casual 3/4 Sleeve Printed Women's Top,Betsy,Toys & Games | Novelty & Gag Toys
2d8824a4afe,Theresa,Rose,Female,44.0,657ebb28e39,68882176.0,1.0,Amazon,198.0,54a27ae143e,1.0,0a217ca4695,Babeezworld Baby Boy's Romper,Amazon,Toys & Games | Hobbies | Remote & App Controlled Vehicles & Parts | Remote & App Controlled Vehicles | Crawlers
91dd5f53eca,Tracey,Wright,Male,35.0,a6f4ade284f,68882201.0,1.0,Betsy,154.0,ad38531cbaf,1.0,6bdedb3fce2,"Wisdom LW0065 Analog Watch  - For Women, Girls",Amazon,Toys & Games | Party Supplies | Party Favors
78c3c4232fd,Alec,Serrano,Female,35.0,539bb0d4ed2,68882253.0,1.0,Amazon,167.0,c370c6a90cd,1.0,2b9d1733cb1,Katalogue Women Heels,Amazon,Toys & Games | Building Toys
c02158469be,Grace,Hodge,Male,36.0,da4204fbfb6,68882285.0,1.0,Betsy,123.0,4d7df2b68bc,1.0,9c3d603ee1f,Big Mike s 52mm lens hood  Lens Hood,Betsy,Toys & Games | Sports & Outdoor Play | Pools & Water Toys | Pool Rafts & Inflatable Ride-ons
be2bd17a93c,Micheal,Campbell,Male,46.0,ae80e79984a,68882365.0,3.0,Betsy,560.0,26844bc03e1,1.0,ac5b9dab84a,Saihan SHN ES-62 REVLNSHD 1pack  Lens Hood,Amazon,Toys & Games | Kids' Electronics | Electronic Learning Toys
be2bd17a93c,Micheal,Campbell,Male,46.0,ae80e79984a,68882365.0,3.0,Betsy,560.0,ee27237445a,2.0,ac5b9dab84a,Babeezworld Baby Boy's Romper,Betsy,Remote & App Controlled Vehicles & Parts | Remote & App Controlled Vehicle Parts | Power Plant & Driveline Systems | Transmissions & Differentials | Gears
218821c6b31,Audrey,Pennington,Female,43.0,7a2a920b4b4,68882368.0,1.0,Amazon,219.0,cf3b481ba8f,1.0,a1882b7556a,"DICE NMB-B155-4289 Numbers Analog Watch  - For Men, Girls",Betsy,Toys & Games | Learning & Education | Counting & Math Toys
29ea701ab38,Annette,Daniel,Female,38.0,266c4224733,68882609.0,3.0,Amazon,755.0,36be91f01bb,1.0,2b8ac11786e,"Italian Fashion wt263 Analog Watch  - For Girls, Women",Amazon,Sports & Outdoors | Sports & Fitness | Leisure Sports & Game Room | Arcade & Table Games | Drinking Games
29ea701ab38,Annette,Daniel,Female,38.0,266c4224733,68882609.0,3.0,Amazon,755.0,d21d9b53b76,2.0,2b8ac11786e,Lavie Women Heels,Amazon,Toys & Games | Stuffed Animals & Plush Toys | Stuffed Animals & Teddy Bears
3ac5107eb68,Allison,Christensen,Male,34.0,34225793b87,68882692.0,6.0,Betsy,767.0,a0326712460,1.0,5cea6b010ab,Mi Dulce An'ya Solid Single Breasted Formal Boy's Blazer,Amazon,Toys & Games | Hobbies | Remote & App Controlled Vehicles & Parts | Remote & App Controlled Vehicle Parts | Servos & Parts | Servo Mounts
3ac5107eb68,Allison,Christensen,Male,34.0,34225793b87,68882692.0,6.0,Betsy,767.0,bbd69bb4a02,2.0,5cea6b010ab,"palito PLO 166 Analog Watch  - For Girls, Women",Amazon,Toys & Games | Games & Accessories | Board Games
3ac5107eb68,Allison,Christensen,Male,34.0,34225793b87,68882692.0,6.0,Betsy,767.0,8b241a13bf0,3.0,5cea6b010ab,AutoGarh LedStrobeLightWhite-F485L Motorbike LED Bulb,Amazon,Toys & Games | Puzzles | Jigsaw Puzzles
205e3e224a9,Mackenzie,Ochoa,Male,31.0,4c1b30b7a18,68882814.0,1.0,Betsy,121.0,058236bc57f,1.0,51591d1a6e2,Bhavya Velvet Sofa Cover,Betsy,Industrial & Scientific | Industrial Electrical | Semiconductor Products | Interfaces | Prototyping Boards & Accessories
1fcb25a5639,Andres,Jackson,Female,56.0,cc2e5236a13,68882881.0,1.0,Amazon,236.0,8519bdb33b1,1.0,35bef76fe84,Katalogue Women Heels,Betsy,Toys & Games | Toy Figures & Playsets | Action Figures
49714edf109,Kara,Hutchinson,Male,36.0,04d12e520a2,68882899.0,1.0,Betsy,247.0,ff08d6c439f,1.0,9ce0b38324d,Sitaram SRE101 Digital Watch  - For Couple,Amazon,Home & Kitchen | Bedding | Kids' Bedding | Comforters & Sets | Comforter Sets
aa83d1e7e0c,Alexandra,Tucker,Female,48.0,79c6fe55a94,68882955.0,1.0,Amazon,218.0,990eb359ed5,1.0,5ade55873a5,Kute Kids Coat Suit Set Solid Boy's Suit,Amazon,Toys & Games | Puzzles | Jigsaw Puzzles
ecaee505725,Mckenzie,Knight,Female,36.0,e055bcfb5f5,68883080.0,1.0,Amazon,147.0,e1b92327ac0,1.0,8b6550e0bfa,Saihan SHN-FPLH52  Lens Hood,Amazon,Toys & Games | Dress Up & Pretend Play | Wigs
2976a4a40a5,Jimmy,Khan,Male,46.0,c2e8dea27ba,68883287.0,1.0,Betsy,231.0,8e5a1ac5186,1.0,c19a46f01b0,Services Junction Silver Plated Ganesh Idol with Blue Pitamber For Office & Car Showpiece  -  10 cm,Amazon,Toys & Games | Dress Up & Pretend Play | Wigs
ce37be1371e,Glenn,Joseph,Male,32.0,7a2c2b05bbe,68883292.0,1.0,Betsy,205.0,b913fbcd8a0,1.0,ab24aa30c86,Style Buy Style Women Heels,Betsy,Toys & Games | Games & Accessories | Board Games
e3559352d2b,Cristina,Villegas,Male,37.0,7971cc436bc,68883468.0,3.0,Betsy,632.0,60b0a0c5b6a,1.0,74044f992b9,Babeezworld Baby Boy's Romper,Betsy,Home & Kitchen | Home D??cor | Window Treatments | Window Stickers & Films | Window Films
e3559352d2b,Cristina,Villegas,Male,37.0,7971cc436bc,68883468.0,3.0,Betsy,632.0,d66d14b87b4,2.0,74044f992b9,Carlos CR-702741 Analog Watch  - For Girls,Amazon,"Clothing, Shoes & Jewelry | Costumes & Accessories | Kids & Baby | Boys | Costumes"
7adc9e68d79,Gregory,Snyder,Female,51.0,122d44fdaeb,68883475.0,1.0,Amazon,265.0,fbc54fdeee0,1.0,40f04fad4cd,Babeezworld Baby Boy's Romper,Betsy,Toys & Games | Arts & Crafts | Drawing & Painting Supplies | Paintbrushes
dc340da634f,Brittany,Lopez,Male,46.0,7fa8ebd9b35,68883557.0,1.0,Betsy,189.0,0bdd8184cb3,1.0,b654e10b4f1,"Italian Fashion wt278 Analog Watch  - For Girls, Women",Betsy,Toys & Games | Hobbies | Rockets | Model Rockets
e06a9f4eb8d,Devin,Bright,Male,24.0,b2ea39b7aad,68883648.0,1.0,Betsy,225.0,6801620656d,1.0,dc053f04066,Katalogue Women Heels,Amazon,Toys & Games | Dress Up & Pretend Play | Pretend Play | Play Tools
1b14879753f,Jillian,Wall,Male,49.0,0ab40840730,68883658.0,1.0,Betsy,285.0,d93b5724b69,1.0,b042c3ab563,"Invaders ADRL BLUBLU Analog Watch  - For Men, Boys",Amazon,Toys & Games | Learning & Education | Science Kits & Toys
8b0288a756d,Austin,Larsen,Female,38.0,36f4298cde0,68883820.0,1.0,Amazon,135.0,8a63d77d09c,1.0,c1f0412b0d6,Babeezworld Baby Boy's Romper,Amazon,Toys & Games | Sports & Outdoor Play | Ball Pits & Accessories
7f3a8abfe19,Mary,Ewing,Male,25.0,bbb6608b7ad,68883822.0,1.0,Betsy,208.0,f966cb7cd5b,1.0,10d2b3fe9a5,Babeezworld Baby Boy's Romper,Amazon,Toys & Games | Arts & Crafts | Craft Kits
42d4fd5a38d,Gabriella,Pittman,Male,41.0,4a6077f6248,68883949.0,1.0,Betsy,103.0,d1998ef9546,1.0,9c603ff024a,ZAIRE Casual 3/4 Sleeve Polka Print Women's Top,Amazon,Toys & Games | Sports & Outdoor Play | Pools & Water Toys | Pool Rafts & Inflatable Ride-ons
8932ee3eeab,April,Vincent,Male,38.0,9b472d71e7d,68883952.0,1.0,Betsy,184.0,233fc1da1c4,1.0,cc44a7e94c0,cherry crumble california Baby Boy's Dungaree,Betsy,Toys & Games | Toy Figures & Playsets | Action Figures
98bec7e9900,Christopher,Conley,Female,45.0,95daf5f0a61,68884038.0,1.0,Amazon,196.0,fc9e303db9f,1.0,686728acd20,Carlos CR-7029965 Analog Watch  - For Girls,Amazon,Toys & Games | Learning & Education
c007c8b775a,Cassidy,Gates,Female,29.0,ddd12c40ff5,68884067.0,1.0,Amazon,250.0,98e3bb668a0,1.0,c17b3a23e3c,ESIDON AKADA11 Analog Watch  - For Women,Betsy,Toys & Games | Games & Accessories
6ce8891453b,Alice,Zamora,Female,48.0,2846a3750fa,68884102.0,1.0,Amazon,227.0,d1fa8c5d450,1.0,cc44a7e94c0,Services Junction Beautiful Silver Plated Blue Pitamber With White color Diamond Ganesh Idol For Office Desk Showpiece  -  7 cm,Betsy,Toys & Games | Games & Accessories | Card Games
a74f0c5a65d,Deanna,Tucker,Female,32.0,2dd31fb2402,68884107.0,1.0,Amazon,245.0,092cf869e83,1.0,b4dec959fc6,Yves Bertelin YBSCR557 Analog Watch  - For Women,Amazon,Toys & Games | Novelty & Gag Toys | Slime & Putty Toys
9dfca16ee80,Eugene,Melendez,Male,48.0,2e9282c23f8,68884112.0,1.0,Betsy,177.0,ab420b62b36,1.0,2219c97bb13,Services Junction Beautiful Black and Golden color Diamond Ganesh idol for Pooja Showpiece  -  5 cm,Betsy,Sports & Outdoors | Sports & Fitness | Team Sports | Soccer | Balls
93c7a47499c,Bill,Estes,Female,34.0,6c8baa9a983,68884152.0,1.0,Amazon,242.0,7fcd316c1d0,1.0,74361493884,Babeezworld Baby Boy's Romper,Amazon,Home & Kitchen | Event & Party Supplies | Tableware | Plates
ed2fb6f9c0b,Kerry,Valenzuela,Female,54.0,997981525da,68884160.0,1.0,Amazon,183.0,9f76e50aac6,1.0,c6b7b571f5d,"palito PLO 149 Analog Watch  - For Girls, Women",Betsy,Toys & Games | Games & Accessories | Board Games
17e2e18b47a,Mckenzie,Neal,Female,34.0,7e75896b56a,68884204.0,1.0,Amazon,222.0,6585d05f984,1.0,558ad360c0a,Adorn Women Heels,Betsy,Sports & Outdoors | Outdoor Recreation | Water Sports | Kayaking
4ae71e17399,Phillip,Franco,Male,48.0,22f6bb552de,68884347.0,1.0,Betsy,182.0,b2c46a2bc57,1.0,c5222043d39,"Wisdom MW0082 Analog Watch  - For Men, Boys",Amazon,Home & Kitchen | Home D??cor | Kids' Room D??cor | Wall D??cor
9cef7fa29d9,Ann,Prince,Male,22.0,56082aee4ca,68884442.0,3.0,Betsy,821.0,ac2877a0e95,1.0,2d664c0f530,ESIDON AKADA14 Analog Watch  - For Women,Betsy,Toys & Games | Arts & Crafts | Drawing & Painting Supplies | Paints | Tempera & Poster Paint
9cef7fa29d9,Ann,Prince,Male,22.0,56082aee4ca,68884442.0,3.0,Betsy,821.0,3d14328b3fd,2.0,2d664c0f530,"Mee Mee Baby Boy's, Baby Girl's Romper",Amazon,Toys & Games | Baby & Toddler Toys | Bath Toys
8013a22fa16,Rebekah,Fitzgerald,Male,54.0,4b1b7d6f082,68884474.0,1.0,Betsy,137.0,58a860ce6e3,1.0,f8d650900c0,ANASAZI Casual 3/4 Sleeve Solid Women's Top,Amazon,Toys & Games | Dolls & Accessories
e261189a2bc,Jasmine,Davenport,Male,32.0,0b620dcff6d,68884533.0,3.0,Betsy,641.0,934bebac9c5,1.0,9473ff13abc,Peppermint Blues Casual Short Sleeve Floral Print Women's Top,Amazon,Toys & Games | Dolls & Accessories | Dolls
e261189a2bc,Jasmine,Davenport,Male,32.0,0b620dcff6d,68884533.0,3.0,Betsy,641.0,c9d4aecfa03,2.0,9473ff13abc,Satovira Party Short Sleeve Applique Women's Top,Betsy,Toys & Games | Dress Up & Pretend Play | Hats
e293f026d54,Molly,Rocha,Male,39.0,3daa40f4401,68884591.0,1.0,Betsy,204.0,f6a5fa62171,1.0,f82673f8833,Satovira Party Sleeveless Solid Women's Top,Betsy,"Sports & Outdoors | Outdoor Recreation | Skates, Skateboards & Scooters | Inline & Roller Skating | Inline Skates"
bd3a7af71d7,Betty,Jimenez,Female,58.0,44191a4424c,68884750.0,1.0,Amazon,214.0,555864aa4db,1.0,3af21824c0e,V9 METAL STRAP Analog Watch  - For Men,Amazon,"Clothing, Shoes & Jewelry | Costumes & Accessories | Kids & Baby | Boys | Costumes"
92c82729efe,Sonya,Santos,Female,36.0,e19889e2cf0,68884764.0,1.0,Amazon,219.0,e306776a77b,1.0,2219c97bb13,Satovira Party Sleeveless Solid Women's Top,Amazon,Home & Kitchen | Furniture | Kids' Furniture | Chairs & Seats | Bean Bags
